game_id,season,week,matchup,model_spread,predicted_home_margin,closing_or_reference_line,total_line,market_source,market,readiness_status,calibrated_probability,model_probability,market_fair_probability,push_probability,source_win_probability,independent_complement_probability,tie_probability,p_cover,p_over,offered_decimal,penalized_edge,full_kelly_fraction,recommended_stake,should_bet,no_bet_reason,calibration_statement,pricing_surface_version,as_of_utc,artifact_sha256,code_commit,devig_method,consensus_method,injury_data_utc,bookmakers_used,quote_age_minutes,line_status,card_status,data_quality_status,fundamental_probability,fundamental_input_status,fundamental_artifact_version,feature_snapshot_hash,fundamental_missing_features,fundamental_missing_feature_count,fundamental_imputed_feature_count,production_probability,production_source,market_fundamental_difference
2026_01_BUF_HOU,2026,1,BUF @ HOU,1.0,-1.0,1.0,44.5,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.4894700987513966,0.4894700987513966,0.4894700987513966,0.0,0.46085142597897233,0.5268072615911185,0.012341312429909256,0.5018252856384435,0.5001227807978449,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,7,1.1327258833333331,PRICED,PRELIMINARY,OK,0.5932764884100153,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4894700987513966,MARKET_BASELINE,0.10380638965861877
2026_01_BUF_HOU,2026,1,BUF @ HOU,1.0,-1.0,1.0,44.5,LIVE-CURRENT,total,RETAIN_BASELINE,0.5001227807978449,0.5001227807978449,0.5001227807978449,0.0,0.5,0.5,0.012341312429909256,0.5018252856384435,0.5001227807978449,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,7,1.1327258833333331,PRICED,PRELIMINARY,OK,0.5162149586968741,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.5001227807978449,MARKET_BASELINE,0.01609217789902917
2026_01_CHI_CAR,2026,1,CHI @ CAR,2.5,-2.5,2.5,45.5,LIVE-CURRENT,ats,RETAIN_BASELINE,0.490431701517408,0.490431701517408,0.490431701517408,0.0,0.5323836061397268,0.46761639386027315,0.012341312429909256,0.490431701517408,0.5,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,7,1.1160592166666667,PRICED,PRELIMINARY,OK,0.48282248083956836,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.490431701517408,MARKET_BASELINE,-0.007609220677839645
2026_01_CHI_CAR,2026,1,CHI @ CAR,2.5,-2.5,2.5,45.5,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.4324025345936309,0.4324025345936309,0.4324025345936309,0.0,0.46085142597897233,0.5268072615911185,0.012341312429909256,0.490431701517408,0.5,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,7,1.1160592166666667,PRICED,PRELIMINARY,OK,0.5247848149142242,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4324025345936309,MARKET_BASELINE,0.09238228032059331
2026_01_CHI_CAR,2026,1,CHI @ CAR,2.5,-2.5,2.5,45.5,LIVE-CURRENT,total,RETAIN_BASELINE,0.5,0.5,0.5,0.0,0.5,0.5,0.012341312429909256,0.490431701517408,0.5,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,7,1.1160592166666667,PRICED,PRELIMINARY,OK,0.5057597351294009,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.5,MARKET_BASELINE,0.005759735129400867
2026_01_CLE_JAX,2026,1,CLE @ JAX,-7.5,7.5,-7.5,40.5,LIVE-CURRENT,ats,RETAIN_BASELINE,0.4994108886626701,0.4994108886626701,0.4994108886626701,0.0,0.5637972815217878,0.4362027184782122,0.005776451434579323,0.4994108886626701,0.5018847526031325,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,9,1.1160592166666667,PRICED,PRELIMINARY,OK,0.7066618731127091,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4994108886626701,MARKET_BASELINE,0.20725098445003903
2026_01_CLE_JAX,2026,1,CLE @ JAX,-7.5,7.5,-7.5,40.5,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.7590604898000497,0.7590604898000497,0.7590604898000497,0.0,0.7854661343742018,0.2087574141912189,0.005776451434579323,0.4994108886626701,0.5018847526031325,1.909,0.0,0.4940005225833827,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,9,1.1160592166666667,PRICED,PRELIMINARY,OK,0.41101046642446765,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.7590604898000497,MARKET_BASELINE,-0.34805002337558205
2026_01_CLE_JAX,2026,1,CLE @ JAX,-7.5,7.5,-7.5,40.5,LIVE-CURRENT,total,RETAIN_BASELINE,0.5018847526031325,0.5018847526031325,0.5018847526031325,0.0,0.5,0.5,0.005776451434579323,0.4994108886626701,0.5018847526031325,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,9,1.1160592166666667,PRICED,PRELIMINARY,OK,0.5448072870052058,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.5018847526031325,MARKET_BASELINE,0.042922534402073276
2026_01_DAL_NYG,2026,1,DAL @ NYG,2.5,-2.5,2.5,48.5,LIVE-CURRENT,ats,RETAIN_BASELINE,0.4864347419669437,0.4864347419669437,0.4864347419669437,0.0,0.5323836061397268,0.46761639386027315,0.012341312429909256,0.4864347419669437,0.4954735448721014,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,6,0.89939255,PRICED,PRELIMINARY,OK,0.530140749805486,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4864347419669437,MARKET_BASELINE,0.04370600783854228
2026_01_DAL_NYG,2026,1,DAL @ NYG,2.5,-2.5,2.5,48.5,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.4249949585708817,0.4249949585708817,0.4249949585708817,0.0,0.46085142597897233,0.5268072615911185,0.012341312429909256,0.4864347419669437,0.4954735448721014,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,6,0.89939255,PRICED,PRELIMINARY,OK,0.46251315590489844,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4249949585708817,MARKET_BASELINE,0.037518197334016734
2026_01_DAL_NYG,2026,1,DAL @ NYG,2.5,-2.5,2.5,48.5,LIVE-CURRENT,total,RETAIN_BASELINE,0.4954735448721014,0.4954735448721014,0.4954735448721014,0.0,0.5,0.5,0.012341312429909256,0.4864347419669437,0.4954735448721014,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,6,0.89939255,PRICED,PRELIMINARY,OK,0.5075918588592354,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4954735448721014,MARKET_BASELINE,0.012118313987134033
2026_01_DEN_KC,2026,1,DEN @ KC,-3.0,3.0,-3.0,42.5,LIVE-CURRENT,ats,RETAIN_BASELINE,0.489222563880958,0.489222563880958,0.489222563880958,0.07674057521573986,0.44259853176970765,0.48066089301455245,0.004463498256790421,0.489222563880958,0.5018057060310581,1.909,0.0,0.011734268057743292,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,8,1.12439255,PRICED,PRELIMINARY,OK,0.49416053403219656,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.489222563880958,MARKET_BASELINE,0.004937970151238591
2026_01_DEN_KC,2026,1,DEN @ KC,-3.0,3.0,-3.0,42.5,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.580098352743262,0.580098352743262,0.580098352743262,0.0,0.5697680927377264,0.42576840900548313,0.004463498256790421,0.489222563880958,0.5018057060310581,1.909,0.0,0.11816034696027204,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,8,1.12439255,PRICED,PRELIMINARY,OK,0.5900648874737939,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.580098352743262,MARKET_BASELINE,0.009966534730531884
2026_01_DEN_KC,2026,1,DEN @ KC,-3.0,3.0,-3.0,42.5,LIVE-CURRENT,total,RETAIN_BASELINE,0.5018057060310581,0.5018057060310581,0.5018057060310581,0.0,0.5,0.5,0.004463498256790421,0.489222563880958,0.5018057060310581,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,8,1.12439255,PRICED,PRELIMINARY,OK,0.5304971621293396,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.5018057060310581,MARKET_BASELINE,0.028691456098281498
2026_01_GB_MIN,2026,1,GB @ MIN,0.0,-0.0,0.0,45.0,LIVE-CURRENT,ats,RETAIN_BASELINE,0.4969992346321791,0.4969992346321791,0.4969992346321791,0.012341312429909256,0.46085142597897233,0.5268072615911183,0.012341312429909256,0.4969992346321791,0.5,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,4,1.27439255,PRICED,PRELIMINARY,OK,0.45117554966596135,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4969992346321791,MARKET_BASELINE,-0.04582368496621775
2026_01_GB_MIN,2026,1,GB @ MIN,0.0,-0.0,0.0,45.0,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.4999379228347835,0.4999379228347835,0.4999379228347835,0.0,0.46085142597897233,0.5268072615911185,0.012341312429909256,0.4969992346321791,0.5,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,4,1.27439255,PRICED,PRELIMINARY,OK,0.5971866313574161,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.4999379228347835,MARKET_BASELINE,0.09724870852263262
2026_01_GB_MIN,2026,1,GB @ MIN,0.0,-0.0,0.0,45.0,LIVE-CURRENT,total,RETAIN_BASELINE,0.5,0.5,0.5,0.030563688963107627,0.4847181555184462,0.48471815551844616,0.012341312429909256,0.4969992346321791,0.5,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,4,1.27439255,PRICED,PRELIMINARY,OK,0.47961123153332436,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.5,MARKET_BASELINE,-0.020388768466675644
2026_01_MIA_LV,2026,1,MIA @ LV,-3.5,3.5,-3.5,40.5,LIVE-CURRENT,ats,RETAIN_BASELINE,0.5060339288887303,0.5060339288887303,0.5060339288887303,0.0,0.5664551199832252,0.43354488001677494,0.007664830552836334,0.5060339288887303,0.4998637750653879,1.909,0.0,0.0,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum;no-bet: nonpositive Kelly fraction,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,8,1.0577258833333334,PRICED,PRELIMINARY,OK,0.5842769436667251,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.5060339288887303,MARKET_BASELINE,0.07824301477799478
2026_01_MIA_LV,2026,1,MIA @ LV,-3.5,3.5,-3.5,40.5,LIVE-CURRENT,moneyline,RETAIN_BASELINE,0.6384658527639613,0.6384658527639613,0.6384658527639613,0.0,0.6736189127826498,0.3187162566645138,0.007664830552836334,0.5060339288887303,0.4998637750653879,1.909,0.0,0.24073851807084942,0.0,False,no-bet: edge not established;no-bet: penalized edge below 2% minimum,"Prices are market-anchored to the frozen production spec (model probability = de-vigged market). Any model overlay is PROVISIONAL and stakes ZERO until the live gate promotes it (>=8 live weeks, cumulative log-loss gain>0, pick-accuracy 95% CI lower>0.524). Alternate-ladder prices are fair probabilities from the joint score distribution with a configurable book hold; they are quotes, not edge claims.",pricing_calibration_2026.v1:d5c7b5b9cea3,2026-07-30T18:00:00Z,d5c7b5b9cea3bc3931f59a6fae751447b3c4b9938258932dd50d02dc2c27a6db,c99be7b33bc7b07f755bef921b4fbfecc7d7d752,proportional,equal_mean,MISSING,8,1.0577258833333334,PRICED,PRELIMINARY,OK,0.48369055830448354,AVAILABLE,shadow_fundamental_2026.v1,5270cbb7b47e9d59087a7674df5a0d5c4aa1252683bc547dcf5d797711da5b09,epa_matchup_home_season_mean;epa_matchup_away_season_mean;epa_net_edge_season_mean;success_rate_net_season_mean;dropback_epa_net_season_mean;rush_epa_net_season_mean,6,6,0.6384658527639613,MARKET_BASELINE,-0.15477529445947774
